IncidentId,OrgId,IncidentGrade,nb_alerts,nb_evidences,top_alert_title,top_category,top_detector,mitre_techniques,first_seen,last_seen,sample_ip,sample_sha256,sample_device_id,sample_device,sample_account,os_family,max_suspicion,country,last_verdict,threat_family,os_version_sample,antispam_direction,action_grouped,top_action_granular,nb_categories,nb_detectors,nb_entity_types,nb_unique_ips,nb_unique_devices,nb_unique_accounts,has_ip,has_account,has_device,has_file,has_email,has_impacted_entity,nb_impacted_entities,has_registry_activity,has_oauth_app,has_url,has_cloud_resource,nb_action_types,incident_duration_minutes,hour_of_day,day_of_week,is_weekend,is_business_hours,is_after_midnight,alerts_per_min,nb_multi_entity_score,multi_entity,nb_mitre_techniques,max_suspicion_num,os_eol,is_outbound_spam
150238,232,BenignPositive,7,7,3528,Exfiltration,363,,2024-06-09 19:45:39+00:00,2024-06-14 12:23:06+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,6757.45,19,6,1,0,0,0.0010357404434448727,1,0,0,0.0,0,0
150271,5653,FalsePositive,4,4,0,InitialAccess,0,T1078;T1078.004,2024-06-13 15:17:14+00:00,2024-06-13 15:17:14+00:00,360606,138268,98799,153085,422554,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,15,3,0,1,0,4.0,0,0,1,0.0,0,0
150275,16,BenignPositive,11,13,42971,Exfiltration,24,,2024-06-06 19:04:28+00:00,2024-06-13 19:35:20+00:00,360606,138268,98799,153085,24784,5,,242,,,66,,,,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,19,3,0,0,0,0.001091161591111993,1,0,0,0.0,0,0
150294,16,BenignPositive,10,13,33857,Exfiltration,24,,2024-06-06 20:45:44+00:00,2024-06-14 06:32:54+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,2,2,2,1,1,2,1,1,1,1,1,1,3,1,1,1,0,0,10080.0,20,3,0,0,0,0.0009919650828290843,1,0,0,0.0,0,0
150326,38,BenignPositive,10,13,3246,Discovery,1545,,2024-06-06 20:12:57+00:00,2024-06-06 20:12:57+00:00,360606,138268,98799,17210,453297,5,,242,,,66,,,,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,0,0,0.0,20,3,0,0,0,10.0,1,0,0,0.0,0,0
150338,16,BenignPositive,10,10,963,Exfiltration,24,,2024-06-07 00:37:29+00:00,2024-06-17 07:01:05+00:00,360606,138268,98799,153085,0,5,Suspicious,242,Suspicious,SetDefaultBrowser,66,,,,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,10080.0,0,4,0,0,1,0.0009919650828290843,0,0,0,0.0,0,0
150372,16,BenignPositive,5,7,1221,Exfiltration,24,,2024-06-07 13:42:13+00:00,2024-06-10 00:04:57+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,2,2,3,2,1,2,1,1,1,1,1,1,3,1,1,1,0,0,3502.733333333333,13,4,0,1,0,0.0014270492427125353,2,1,0,0.0,0,0
150441,133,BenignPositive,12,13,2,CommandAndControl,2,,2024-06-03 04:53:29+00:00,2024-06-10 02:45:42+00:00,360606,0,98799,153085,453297,5,Suspicious,242,Suspicious,,66,,,,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,0,0,9952.216666666667,4,0,0,0,1,0.0012056403876133845,3,1,0,0.0,0,0
150466,2022,TruePositive,8,8,0,InitialAccess,0,T1078;T1078.004,2024-06-08 01:30:06+00:00,2024-06-08 21:28:08+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1198.0333333333333,1,5,1,0,1,0.0066720413666564735,0,0,1,0.0,0,0
150474,16,BenignPositive,10,10,200,Exfiltration,24,T1078,2024-06-03 16:58:11+00:00,2024-06-09 08:28:03+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,8129.866666666667,16,0,0,1,0,0.00122988119347671,1,0,1,0.0,0,0
150493,249,FalsePositive,12,13,407,Collection,721,T1074,2024-06-03 02:20:33+00:00,2024-06-11 10:48:00+00:00,247369,138268,98799,153085,453297,5,,242,,,66,,,,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,2,0,0,0,1,0.0011903580993949012,2,1,1,0.0,0,0
150533,3517,FalsePositive,9,9,30473,SuspiciousActivity,311,T1046;T1498,2024-06-04 23:15:35+00:00,2024-06-13 11:22:00+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,10080.0,23,1,0,0,0,0.000892768574546176,1,0,1,0.0,0,0
150538,725,FalsePositive,11,11,0,InitialAccess,0,T1078;T1078.004|T1566.002,2024-06-07 12:36:54+00:00,2024-06-10 01:16:19+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,0,0,3639.4166666666665,12,4,0,1,0,0.003021632139178208,1,0,2,0.0,0,0
150571,725,TruePositive,13,13,17,InitialAccess,25,T1078|T1087,2024-06-03 21:09:39+00:00,2024-06-16 09:21:25+00:00,360606,138268,98799,153085,169083,5,,242,,,66,,,,4,4,3,3,1,3,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,21,0,0,0,0,0.0012895546076778098,2,1,2,0.0,0,0
150572,243,TruePositive,8,8,115,SuspiciousActivity,5,T1078,2024-06-04 02:14:22+00:00,2024-06-09 16:25:33+00:00,360606,138268,98799,153085,307,5,,242,,,66,,,,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,0,8051.183333333333,2,1,0,0,1,0.0009935193560338708,1,0,1,0.0,0,0
150577,216,TruePositive,9,12,17,InitialAccess,25,,2024-06-10 13:52:59+00:00,2024-06-14 14:48:17+00:00,360606,138268,98799,153085,71234,5,,242,,,66,,,,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,0,5815.3,13,0,0,1,0,0.001547375479256572,1,0,0,0.0,0,0
150593,16,FalsePositive,9,10,54,InitialAccess,73,T1078;T1078.004,2024-06-04 03:28:01+00:00,2024-06-10 16:37:43+00:00,282402,138268,98799,153085,453297,5,,0,,,66,,,,2,2,3,2,1,2,1,1,1,1,1,1,2,1,1,1,0,0,9429.7,3,1,0,0,1,0.00095433000731653,2,1,1,0.0,0,0
150599,138,BenignPositive,5,6,75,InitialAccess,96,,2024-06-04 02:02:00+00:00,2024-06-11 12:30:16+00:00,360606,138268,98799,153085,71048,5,,242,,,66,,,,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,2,1,0,0,1,0.0004959825414145422,1,0,0,0.0,0,0
150609,243,TruePositive,7,7,115,SuspiciousActivity,5,T1078,2024-06-04 07:10:15+00:00,2024-06-10 18:50:30+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,3,3,3,2,1,2,1,1,1,1,1,1,2,1,1,1,0,0,9340.25,7,1,0,0,0,0.0007493643784290111,2,1,1,0.0,0,0
150638,16,BenignPositive,13,13,912,Exfiltration,24,,2024-06-05 03:29:57+00:00,2024-06-12 16:52:18+00:00,360606,138268,98799,153085,453297,5,Suspicious,242,Suspicious,,66,,,,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,3,2,0,0,1,0.0012895546076778098,2,1,0,0.0,0,0
150659,16,BenignPositive,11,13,37,Exfiltration,24,T1078;T1078.004,2024-06-05 00:33:39+00:00,2024-06-13 19:25:27+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,0,2,0,0,1,0.001091161591111993,2,1,1,0.0,0,0
150694,16,BenignPositive,12,13,67659,Exfiltration,24,,2024-06-06 06:14:15+00:00,2024-06-15 13:39:11+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,3,3,3,2,1,2,1,1,1,1,1,1,3,1,1,1,0,0,10080.0,6,3,0,0,0,0.0011903580993949012,2,1,0,0.0,0,0
150700,5949,TruePositive,11,11,12,CredentialAccess,14,T1110;T1110.003;T1110.001,2024-05-29 04:43:37+00:00,2024-06-12 16:59:41+00:00,250171,138268,98799,153085,453297,5,,3,,,66,,,,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,4,2,0,0,1,0.001091161591111993,1,0,1,0.0,0,0
150711,16,BenignPositive,11,13,37,Exfiltration,24,,2024-06-08 10:25:20+00:00,2024-06-11 20:07:01+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,0,4901.683333333333,10,5,1,1,0,0.002243669283147664,1,0,0,0.0,0,0
150721,1393,FalsePositive,12,13,0,InitialAccess,0,T1078;T1078.004|T1078,2024-06-11 11:03:58+00:00,2024-06-12 17:14:57+00:00,360606,138268,98799,153085,438022,5,,242,,,66,,,,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,0,0,1810.9833333333333,11,1,0,1,0,0.006622577470359367,2,1,2,0.0,0,0
150738,16,BenignPositive,6,10,37,Exfiltration,24,,2024-06-12 17:06:11+00:00,2024-06-12 17:06:11+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,0,0.0,17,2,0,1,0,6.0,1,0,0,0.0,0,0
150779,201,BenignPositive,11,13,97,SuspiciousActivity,5,,2024-06-11 18:24:56+00:00,2024-06-12 17:59:16+00:00,7753,138268,98799,153085,453297,5,,242,,,66,,,,1,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,0,0,1414.3333333333333,18,1,0,1,0,0.007772020725388602,2,1,0,0.0,0,0
150802,16,BenignPositive,9,9,45120,Exfiltration,55,,2024-06-13 06:07:26+00:00,2024-06-13 12:09:52+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,362.43333333333334,6,3,0,0,0,0.024763826469778958,0,0,0,0.0,0,0
150804,745,FalsePositive,9,11,0,InitialAccess,0,T1078;T1078.004,2024-06-06 00:19:26+00:00,2024-06-14 14:09:07+00:00,306532,138268,98799,153085,453297,5,,0,,,66,,,,2,3,3,2,1,4,1,1,1,1,1,1,3,1,1,1,0,0,10080.0,0,3,0,0,1,0.000892768574546176,2,1,1,0.0,0,0
150805,201,BenignPositive,3,3,97,SuspiciousActivity,5,,2024-06-13 11:43:14+00:00,2024-06-13 11:43:14+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,11,3,0,1,0,3.0,0,0,0,0.0,0,0
150837,16,BenignPositive,9,13,200,Exfiltration,24,,2024-06-13 15:28:51+00:00,2024-06-13 15:28:51+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,2,1,1,2,1,1,1,1,1,1,3,1,1,1,0,0,0.0,15,3,0,1,0,9.0,1,0,0,0.0,0,0
150838,16,BenignPositive,9,13,509,Exfiltration,24,,2024-06-13 14:24:53+00:00,2024-06-13 14:24:53+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,0,0.0,14,3,0,1,0,9.0,1,0,0,0.0,0,0
150854,24,TruePositive,11,13,1,InitialAccess,1,T1566.002,2024-06-03 06:26:27+00:00,2024-06-03 06:26:27+00:00,360606,138268,98799,153085,453297,5,,242,Malicious,,66,Inbound,,,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0.0,6,0,0,0,0,11.0,1,0,1,0.0,0,0
150859,24,TruePositive,10,13,1,InitialAccess,1,T1566.002,2024-06-03 18:32:23+00:00,2024-06-03 18:32:23+00:00,360606,138268,98799,153085,453297,5,,242,Malicious,,66,Inbound,,,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0.0,18,0,0,1,0,10.0,1,0,1,0.0,0,0
150904,24,TruePositive,10,13,1,InitialAccess,1,T1566.002,2024-06-09 04:32:10+00:00,2024-06-09 04:32:10+00:00,360606,97584,98799,153085,453297,5,,242,NoThreatsFound,,66,Inbound,,,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0.0,4,6,1,0,1,10.0,0,0,1,0.0,0,0
150927,634,FalsePositive,2,2,60170,InitialAccess,6607,,2024-06-13 08:44:08+00:00,2024-06-13 08:44:08+00:00,360606,138268,98799,153085,14360,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,8,3,0,1,0,2.0,0,0,0,0.0,0,0
150930,24,TruePositive,11,13,1,InitialAccess,1,T1566.002,2024-06-10 13:22:19+00:00,2024-06-10 13:22:19+00:00,360606,138268,98799,153085,453297,5,,242,Malicious,,66,Inbound,,,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0.0,13,0,0,1,0,11.0,1,0,1,0.0,0,0
150944,16,BenignPositive,10,13,5,InitialAccess,6,T1566|T1204.001,2024-06-05 20:30:05+00:00,2024-06-14 13:07:00+00:00,360606,138268,98799,153085,453297,5,Suspicious,242,NoThreatsFound,Systweak,66,Intraorg,,,2,2,3,2,2,2,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,20,2,0,0,0,0.0009919650828290843,3,1,2,0.0,0,0
150969,24,TruePositive,9,13,1,InitialAccess,1,T1566.002,2024-06-13 05:29:45+00:00,2024-06-13 05:29:45+00:00,360606,138268,98799,153085,453297,5,,242,NoThreatsFound,,66,Inbound,,,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,0,0.0,5,3,0,0,1,9.0,1,0,1,0.0,0,0
151047,1173,FalsePositive,5,7,0,InitialAccess,0,T1078;T1078.004,2024-06-03 09:17:52+00:00,2024-06-12 23:46:59+00:00,360606,138268,98799,153085,218351,5,,242,,,66,,,,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,10080.0,9,0,0,1,0,0.0004959825414145422,1,0,1,0.0,0,0
151073,3643,BenignPositive,9,9,87907,Exfiltration,4876,,2024-06-03 02:42:35+00:00,2024-06-13 23:16:45+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,2,2,2,1,2,2,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,2,0,0,0,1,0.000892768574546176,2,1,0,0.0,0,0
151082,1212,TruePositive,11,13,1,InitialAccess,1,T1566.002,2024-06-04 18:07:56+00:00,2024-06-11 16:46:42+00:00,360606,138268,98799,153085,453297,5,Suspicious,242,NoThreatsFound,Mimikatz,66,Inbound,,,2,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,0,0,9998.766666666666,18,1,0,1,0,0.0011000256672655695,1,0,1,0.0,0,0
151087,49,TruePositive,11,13,2,CommandAndControl,2,T1110;T1110.003,2024-06-05 12:54:28+00:00,2024-06-13 01:32:14+00:00,360606,138268,98799,153085,453297,5,Suspicious,242,Suspicious,,66,,,,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,12,2,0,1,0,0.001091161591111993,3,1,1,0.0,0,0
151089,664,TruePositive,9,10,329,CredentialAccess,679,T1539,2024-06-05 13:57:04+00:00,2024-06-14 19:48:16+00:00,360606,138268,98799,153085,54295,5,,242,Malicious,,66,,,,2,2,3,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,10080.0,13,2,0,1,0,0.000892768574546176,2,1,1,0.0,0,0
151098,49,TruePositive,13,13,2,CommandAndControl,2,,2024-06-06 00:23:24+00:00,2024-06-16 03:39:13+00:00,360606,138268,98799,153085,88029,5,Suspicious,242,Suspicious,,66,,,,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,10080.0,0,3,0,0,1,0.0012895546076778098,1,0,0,0.0,0,0
151124,1787,FalsePositive,13,13,65,Exfiltration,3118,T1041|T1078;T1078.004|T1485,2024-06-04 07:22:08+00:00,2024-06-07 01:45:44+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,ContainAccount,change user password.,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,0,1,3983.6,7,1,0,0,0,0.003262560859308337,2,1,3,0.0,0,0
151147,559,FalsePositive,12,13,15,InitialAccess,19,,2024-06-10 14:37:40+00:00,2024-06-13 14:52:40+00:00,360606,138268,98799,153085,453297,5,Suspicious,242,Suspicious,,66,,,,2,2,3,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,4335.0,14,0,0,1,0,0.0027675276752767526,1,0,0,0.0,0,0
151160,49,TruePositive,8,9,2,CommandAndControl,2,,2024-06-10 19:52:04+00:00,2024-06-14 09:58:38+00:00,360606,138268,98799,153085,453297,0,Suspicious,242,Suspicious,,0,,,,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,0,0,5166.566666666667,19,0,0,0,0,0.001548117424706664,2,1,0,0.0,0,0
151229,92,BenignPositive,8,13,2,CommandAndControl,2,T1566,2024-06-10 07:24:26+00:00,2024-06-14 15:48:24+00:00,360606,138268,98799,153085,453297,5,Suspicious,242,Suspicious,,66,,,,1,1,3,1,2,2,1,1,1,1,1,1,2,1,1,1,0,0,6263.966666666666,7,0,0,0,0,0.0012769421492000491,2,1,1,0.0,0,0
151301,69,FalsePositive,8,8,3,InitialAccess,4,,2024-06-13 08:24:11+00:00,2024-06-14 15:12:55+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1848.7333333333333,8,3,0,1,0,0.004324947740214806,0,0,0,0.0,0,0
151319,933,FalsePositive,10,10,5,InitialAccess,6,T1566|T1485,2024-06-03 12:05:34+00:00,2024-06-05 16:11:03+00:00,360606,138268,98799,153085,219118,5,,242,,,66,,,,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,3125.483333333333,12,0,0,1,0,0.003198481787311623,1,0,2,0.0,0,0
151342,130,TruePositive,11,13,1,InitialAccess,1,T1566.002,2024-06-09 00:06:15+00:00,2024-06-09 00:06:15+00:00,360606,138268,98799,153085,453297,5,,242,Malicious,,66,Inbound,,,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0.0,0,6,1,0,1,11.0,1,0,1,0.0,0,0
151346,130,TruePositive,11,13,1,InitialAccess,1,T1566.002,2024-06-09 12:12:14+00:00,2024-06-09 12:12:14+00:00,360606,138268,98799,153085,453297,5,,242,Suspicious,,66,Inbound,,,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,12,6,1,1,0,11.0,0,0,1,0.0,0,0
151373,689,TruePositive,11,13,0,InitialAccess,0,T1078;T1078.004,2024-06-06 19:26:34+00:00,2024-06-11 21:03:25+00:00,114300,138268,98799,153085,453297,5,,0,,,66,,,,2,2,2,3,1,2,1,1,1,1,1,1,1,1,1,1,0,0,7296.85,19,3,0,0,0,0.0015072932439006007,2,1,1,0.0,0,0
151378,306,FalsePositive,11,12,162,CredentialAccess,192,T1110|T1078;T1078.004|T1210|T1485,2024-06-05 23:16:55+00:00,2024-06-11 03:47:35+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,0,0,7470.666666666667,23,2,0,0,0,0.0014722284184697746,2,1,4,0.0,0,0
151389,96,FalsePositive,10,13,11,InitialAccess,13,T1566,2024-06-11 18:16:04+00:00,2024-06-11 18:16:04+00:00,360606,21741,98799,153085,453297,5,,242,NoThreatsFound,,66,Inbound,,,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0.0,18,1,0,1,0,10.0,2,1,1,0.0,0,0
151431,21,BenignPositive,11,13,4,SuspiciousActivity,3,,2024-06-03 15:59:01+00:00,2024-06-03 22:13:42+00:00,360606,138268,98799,153085,20396,5,Suspicious,242,Suspicious,,66,,,,1,1,2,3,2,2,1,1,1,1,1,1,2,1,1,1,0,0,374.68333333333334,15,0,0,1,0,0.02927997870547003,3,1,0,0.0,0,0
151451,194,BenignPositive,7,7,116,Impact,137,T1485|T1110,2024-06-05 19:53:23+00:00,2024-06-10 22:00:08+00:00,24,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7326.75,19,2,0,0,0,0.0009552727644911467,0,0,2,0.0,0,0
151452,497,FalsePositive,5,7,3392,SuspiciousActivity,5,T1078;T1078.004,2024-06-10 00:26:40+00:00,2024-06-14 19:23:50+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,6897.166666666667,0,0,0,0,1,0.0007248302689120298,1,0,1,0.0,0,0
151477,21,BenignPositive,7,7,4,SuspiciousActivity,3,,2024-06-06 06:35:47+00:00,2024-06-06 06:35:47+00:00,360606,683,98799,153085,453297,5,Suspicious,242,Suspicious,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,6,3,0,0,0,7.0,0,0,0,0.0,0,0
151505,10,TruePositive,11,11,59844,SuspiciousActivity,2113,T1078;T1078.004|T1204.002,2024-06-07 21:25:40+00:00,2024-06-14 02:37:23+00:00,33,138268,98799,153085,453297,5,,242,,,66,,,,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,8951.716666666667,21,4,0,0,0,0.001228677328855487,1,0,2,0.0,0,0
151507,497,FalsePositive,2,2,433,SuspiciousActivity,5,,2024-06-13 12:13:41+00:00,2024-06-13 12:13:41+00:00,360606,138268,98799,153085,119556,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,12,3,0,1,0,2.0,0,0,0,0.0,0,0
151529,2130,FalsePositive,7,7,0,InitialAccess,0,T1078;T1078.004|T1078,2024-06-05 17:17:03+00:00,2024-06-09 03:06:26+00:00,360606,138268,98799,153085,453297,5,Suspicious,242,Suspicious,Skeeyah,66,,,,2,2,2,1,2,2,1,1,1,1,1,1,2,1,1,1,0,0,4909.383333333333,17,2,0,1,0,0.0014255506189265604,2,1,2,0.0,0,0
151554,33,BenignPositive,7,9,5,InitialAccess,6,T1566,2024-06-05 12:06:50+00:00,2024-06-05 12:06:50+00:00,360606,138268,98799,153085,453297,5,,242,NoThreatsFound,,66,Inbound,,,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0.0,12,2,0,1,0,7.0,2,1,1,0.0,0,0
151582,31,BenignPositive,12,13,8150,Exfiltration,93,T1110;T1110.003;T1110.001,2024-05-27 19:08:28+00:00,2024-06-07 09:49:27+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,19,0,0,0,0,0.0011903580993949012,1,0,1,0.0,0,0
151587,33,BenignPositive,9,10,292,InitialAccess,685,,2024-06-05 13:52:46+00:00,2024-06-07 21:43:35+00:00,360606,138268,98799,153085,14708,5,,242,,,66,,,,2,2,2,2,1,3,1,1,1,1,1,1,2,1,1,1,0,0,3350.8166666666666,13,2,0,1,0,0.0026851110591768644,2,1,0,0.0,0,0
151607,263,TruePositive,9,10,0,InitialAccess,0,T1078;T1078.004|T1098,2024-06-04 20:36:41+00:00,2024-06-13 18:48:36+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,20,1,0,0,0,0.000892768574546176,3,1,2,0.0,0,0
151625,31,BenignPositive,9,10,1065,Exfiltration,93,,2024-06-07 00:23:50+00:00,2024-06-07 00:23:50+00:00,360606,742,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0.0,0,4,0,0,1,9.0,0,0,0,0.0,0,0
151638,77,BenignPositive,9,9,5,InitialAccess,6,T1566,2024-06-13 20:08:44+00:00,2024-06-14 09:49:24+00:00,360606,138268,98799,153085,453297,5,,242,Suspicious,,66,Inbound,ContainAccount,update stsrefreshtokenvalidfrom timestamp.,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,0,1,820.6666666666666,20,3,0,0,0,0.010953346855983773,1,0,1,0.0,0,0
151641,31,BenignPositive,11,13,873,Exfiltration,45,,2024-06-07 20:21:08+00:00,2024-06-14 02:07:07+00:00,360606,958,98799,153085,453297,5,,242,,,66,,,,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,0,0,8985.983333333334,20,4,0,0,0,0.0012239924780098623,1,0,0,0.0,0,0
151652,31,BenignPositive,5,5,19431,Exfiltration,89,,2024-06-07 18:50:55+00:00,2024-06-07 18:50:55+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,18,4,0,1,0,5.0,0,0,0,0.0,0,0
151661,31,BenignPositive,9,10,23013,Exfiltration,89,,2024-06-07 19:22:36+00:00,2024-06-07 19:22:36+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,0,0.0,19,4,0,0,0,9.0,1,0,0,0.0,0,0
151665,1182,TruePositive,11,12,62,SuspiciousActivity,5,T1078;T1078.004|T1110,2024-06-04 06:41:55+00:00,2024-06-13 14:24:13+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,2,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,6,1,0,0,0,0.001091161591111993,1,0,2,0.0,0,0
151691,2712,FalsePositive,7,8,0,InitialAccess,0,T1078;T1078.004,2024-06-07 02:02:40+00:00,2024-06-12 05:51:23+00:00,360606,138268,98799,153085,177220,5,,242,,,66,,,,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,7428.716666666666,2,4,0,0,1,0.0009421624422645099,1,0,1,0.0,0,0
151705,2373,BenignPositive,9,10,251,LateralMovement,261,T1550;T1550.003|T1046|T1485,2024-06-07 17:27:31+00:00,2024-06-12 18:26:04+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,7258.55,17,4,0,1,0,0.001239746265264376,2,1,3,0.0,0,0
151759,1395,BenignPositive,10,13,5,InitialAccess,6,T1566|T1078;T1078.004,2024-06-03 16:46:17+00:00,2024-06-06 17:51:14+00:00,360606,138268,98799,153085,114617,5,,242,NoThreatsFound,,66,Inbound,,,1,2,3,1,1,2,1,1,1,1,1,1,2,1,1,1,0,0,4384.95,16,0,0,1,0,0.002280007752026357,1,0,2,0.0,0,0
151778,644,FalsePositive,7,8,0,InitialAccess,0,T1078;T1078.004,2024-06-11 05:48:23+00:00,2024-06-11 10:19:12+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,270.81666666666666,5,1,0,0,1,0.02575265190998835,1,0,1,0.0,0,0
151783,3276,BenignPositive,3,3,17,InitialAccess,25,,2024-06-12 06:30:01+00:00,2024-06-12 06:30:01+00:00,360606,138268,98799,153085,453297,5,,242,,,66,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.0,6,2,0,0,0,3.0,0,0,0,0.0,0,0
151797,180,BenignPositive,11,13,5,InitialAccess,6,T1566|T1078;T1078.004,2024-06-03 23:41:47+00:00,2024-06-13 22:19:12+00:00,360606,138268,98799,153085,453297,5,,242,NoThreatsFound,,66,Inbound,,,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,0,0,10080.0,23,0,0,0,0,0.001091161591111993,1,0,2,0.0,0,0
