IncidentId,OrgId,IncidentGrade,first_seen,last_seen,nb_alerts,nb_evidences,nb_categories,top_category,mitre_techniques,nb_detectors,top_detector,top_alert_title,nb_entity_types,has_ip,has_file,has_account,has_device,has_email,sample_ip,sample_sha256,sample_filename,sample_device,sample_account,country,max_suspicion,os_family,threat_family,last_verdict,incident_duration_minutes,hour_of_day,day_of_week,is_weekend,is_business_hours
214934,18,FalsePositive,2024-06-11 06:37:13+00:00,2024-06-11 12:49:15+00:00,3,9,1,Execution,,1,9,32,3,1,1,1,1,1,360606,57425,105201,153085,453297,242,Unknown,5,,Unknown,372,6,1,0,0
214951,259,FalsePositive,2024-06-06 14:23:59+00:00,2024-06-06 14:23:59+00:00,1,3,1,InitialAccess,,1,7,6,3,1,1,1,1,1,108704,138268,289573,153085,453297,3,Unknown,5,,Unknown,0,14,3,0,1
215001,217,BenignPositive,2024-06-12 12:33:55+00:00,2024-06-12 12:33:55+00:00,1,5,1,CommandAndControl,,1,2,2,4,1,1,1,1,1,360606,138268,289573,153085,101005,242,Suspicious,5,,Suspicious,0,12,2,0,1
215013,217,BenignPositive,2024-06-14 03:58:02+00:00,2024-06-14 03:58:02+00:00,1,2,1,Discovery,,1,500,542,2,1,1,1,1,1,6673,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,3,4,0,0
215080,297,BenignPositive,2024-06-04 23:54:26+00:00,2024-06-14 16:20:50+00:00,2,9,2,CommandAndControl,,2,2,2,6,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,13946,23,1,0,0
215105,297,BenignPositive,2024-06-06 18:16:38+00:00,2024-06-06 18:16:38+00:00,1,5,1,CommandAndControl,,1,2,2,4,1,1,1,1,1,360606,138268,289573,153085,450008,242,Suspicious,5,,Suspicious,0,18,3,0,1
215121,297,BenignPositive,2024-06-06 12:27:13+00:00,2024-06-15 08:31:59+00:00,2,9,2,CommandAndControl,,2,2,2,6,1,1,1,1,1,360606,0,0,153085,453297,242,Suspicious,5,,Suspicious,12724,12,3,0,1
215132,297,BenignPositive,2024-06-07 19:38:41+00:00,2024-06-15 11:30:10+00:00,2,9,2,SuspiciousActivity,T1078;T1078.004,2,3,4,6,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,11031,19,4,0,0
215134,259,BenignPositive,2024-06-15 18:33:49+00:00,2024-06-15 18:33:49+00:00,1,4,1,InitialAccess,T1078;T1078.004,1,0,0,4,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,18,5,1,1
215168,297,BenignPositive,2024-06-10 09:26:07+00:00,2024-06-10 09:26:07+00:00,1,5,1,CommandAndControl,,1,2,2,4,1,1,1,1,1,360606,0,0,153085,453297,242,Suspicious,5,,Suspicious,0,9,0,0,1
215235,297,BenignPositive,2024-06-14 17:22:10+00:00,2024-06-14 17:22:10+00:00,1,5,1,CommandAndControl,,1,2,2,4,1,1,1,1,1,360606,138268,289573,153085,75464,242,Suspicious,5,,Suspicious,0,17,4,0,1
215252,203,BenignPositive,2024-06-03 16:58:47+00:00,2024-06-03 16:58:47+00:00,1,5,1,CommandAndControl,,1,2,2,4,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,0,16,0,0,1
215270,600,FalsePositive,2024-06-12 15:46:40+00:00,2024-06-12 15:46:40+00:00,1,9,1,InitialAccess,T1566,1,6,5,5,1,1,1,1,1,360606,138268,289573,153085,37798,242,Unknown,5,,NoThreatsFound,0,15,2,0,1
215284,203,TruePositive,2024-06-06 09:42:03+00:00,2024-06-06 10:12:01+00:00,3,9,1,Execution,,1,9,217,3,1,1,1,1,1,360606,138268,145716,153085,453297,242,Unknown,5,,Unknown,29,9,3,0,1
215312,1055,FalsePositive,2024-06-06 17:07:35+00:00,2024-06-10 10:40:30+00:00,2,9,2,CommandAndControl,,2,2,2,7,1,1,1,1,1,2284,138268,289573,153085,453297,7,Suspicious,5,,Suspicious,5372,17,3,0,1
215363,73,BenignPositive,2024-06-04 19:39:07+00:00,2024-06-04 19:39:07+00:00,1,9,1,InitialAccess,T1566,1,6,5,5,1,1,1,1,1,360606,138268,289573,153085,9003,242,Unknown,5,,NoThreatsFound,0,19,1,0,0
215389,73,FalsePositive,2024-06-05 15:26:51+00:00,2024-06-05 15:26:51+00:00,1,4,1,Exfiltration,,1,80,73021,2,1,1,1,1,1,360606,138268,289573,153085,12471,242,Unknown,5,,Unknown,0,15,2,0,1
215391,73,FalsePositive,2024-06-05 13:18:54+00:00,2024-06-05 14:42:31+00:00,2,6,1,Exfiltration,,1,80,81431,2,1,1,1,1,1,360606,138268,289573,153085,405544,242,Unknown,5,,Unknown,83,13,2,0,1
215392,73,FalsePositive,2024-06-05 17:16:07+00:00,2024-06-05 17:16:07+00:00,1,9,1,Exfiltration,,1,672,45471,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,17,2,0,1
215405,73,BenignPositive,2024-06-05 23:21:13+00:00,2024-06-05 23:21:13+00:00,1,9,1,InitialAccess,T1566,1,6,5,5,1,1,1,1,1,360606,138268,289573,153085,39105,242,Unknown,5,,NoThreatsFound,0,23,2,0,0
215475,102,BenignPositive,2024-06-07 21:41:30+00:00,2024-06-10 14:33:21+00:00,2,9,2,Exfiltration,,2,374,67954,5,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,3891,21,4,0,0
215523,75,FalsePositive,2024-06-05 23:38:05+00:00,2024-06-05 23:38:05+00:00,1,4,1,InitialAccess,T1078;T1078.004,1,0,0,4,1,1,1,1,1,360606,138268,289573,153085,4372,242,Unknown,5,,Unknown,0,23,2,0,0
215559,73,FalsePositive,2024-06-06 17:24:49+00:00,2024-06-13 01:35:43+00:00,2,9,2,Exfiltration,,2,684,62480,4,1,1,1,1,1,360606,138268,289573,153085,17909,242,Unknown,5,,Unknown,9130,17,3,0,1
215577,39,TruePositive,2024-06-07 15:38:10+00:00,2024-06-07 15:38:10+00:00,1,3,1,Execution,,1,9,59,3,1,1,1,1,1,360606,138268,65120,153085,453297,242,Unknown,5,,Unknown,0,15,4,0,1
215611,39,TruePositive,2024-06-10 17:17:32+00:00,2024-06-15 12:54:12+00:00,3,9,2,Execution,,2,9,59,4,1,1,1,1,1,360606,138268,289573,153085,141,242,Unknown,5,,Unknown,6936,17,0,0,1
215642,39,BenignPositive,2024-06-12 17:30:43+00:00,2024-06-12 17:30:43+00:00,1,9,1,InitialAccess,T1566,1,6,5,5,1,1,1,1,1,360606,138268,289573,153085,109432,242,Unknown,5,,NoThreatsFound,0,17,2,0,1
215670,39,BenignPositive,2024-06-14 11:49:54+00:00,2024-06-14 11:49:54+00:00,1,9,1,InitialAccess,T1566,1,6,5,6,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,NoThreatsFound,0,11,4,0,1
215700,313,FalsePositive,2024-05-24 15:44:40+00:00,2024-06-13 19:01:50+00:00,3,6,3,InitialAccess,,3,33,22,5,1,1,1,1,1,360606,138268,289573,70666,453297,242,Suspicious,5,Dowtre,Suspicious,28997,15,4,0,1
215705,151,BenignPositive,2024-06-12 13:32:25+00:00,2024-06-12 13:32:25+00:00,1,9,1,InitialAccess,T1566,1,6,5,6,1,1,1,1,1,360606,138268,289573,153085,9686,242,Unknown,5,,NoThreatsFound,0,13,2,0,1
215757,188,BenignPositive,2024-06-08 09:09:35+00:00,2024-06-08 09:09:35+00:00,1,9,1,InitialAccess,T1566,1,6,5,5,1,1,1,1,1,360606,138268,289573,153085,187398,242,Unknown,5,,Malicious,0,9,5,1,1
215764,188,BenignPositive,2024-06-11 09:25:37+00:00,2024-06-11 09:25:37+00:00,1,9,1,InitialAccess,T1566,1,6,5,5,1,1,1,1,1,360606,138268,289573,153085,46562,242,Unknown,5,,NoThreatsFound,0,9,1,0,1
215785,188,BenignPositive,2024-06-12 23:07:31+00:00,2024-06-12 23:07:31+00:00,1,9,1,InitialAccess,T1566,1,6,5,6,1,1,1,1,1,360606,138268,289573,153085,118125,242,Unknown,5,,NoThreatsFound,0,23,2,0,0
215870,538,BenignPositive,2024-06-13 16:55:51+00:00,2024-06-16 06:18:32+00:00,2,6,2,InitialAccess,T1078;T1078.004,2,0,0,6,1,1,1,1,1,360606,138268,289573,32190,453297,242,Suspicious,0,FileZilla_BundleInstaller,Suspicious,3682,16,3,0,1
215889,105,BenignPositive,2024-06-04 01:54:49+00:00,2024-06-04 01:54:49+00:00,1,9,1,InitialAccess,T1566.001,1,10,8,5,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,NoThreatsFound,0,1,1,0,0
215946,140,FalsePositive,2024-06-12 17:38:15+00:00,2024-06-12 17:38:15+00:00,1,9,1,Exfiltration,,1,123,44111,2,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,17,2,0,1
216008,366,BenignPositive,2024-06-11 02:18:07+00:00,2024-06-11 02:18:07+00:00,1,1,1,SuspiciousActivity,,1,5,516,1,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,2,1,0,0
216018,105,BenignPositive,2024-06-11 12:45:39+00:00,2024-06-13 05:03:31+00:00,3,9,1,InitialAccess,T1566.002|T1566,2,11,9,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,2417,12,1,0,1
216096,1114,BenignPositive,2024-06-03 12:37:21+00:00,2024-06-05 23:16:42+00:00,3,9,2,SuspiciousActivity,T1566,2,5,19928,5,1,1,1,1,1,360606,138268,289573,153085,75161,242,Unknown,5,,Unknown,3519,12,0,0,1
216169,66,TruePositive,2024-06-12 03:14:48+00:00,2024-06-12 08:29:56+00:00,3,9,1,SuspiciousActivity,,1,5,34,3,1,1,1,1,1,360606,138268,289573,153085,566,242,Unknown,5,,Unknown,315,3,2,0,0
216213,115,BenignPositive,2024-06-05 19:43:12+00:00,2024-06-13 20:03:28+00:00,2,9,2,SuspiciousActivity,T1078;T1078.004,2,3,4,7,1,1,1,1,1,1694,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,11540,19,2,0,0
216225,66,TruePositive,2024-06-16 09:25:08+00:00,2024-06-16 13:45:51+00:00,3,9,1,SuspiciousActivity,,1,5,34,3,1,1,1,1,1,360606,138268,289573,153085,506,242,Unknown,5,,Unknown,260,9,6,1,1
216338,115,TruePositive,2024-04-02 14:45:20+00:00,2024-06-13 14:43:25+00:00,2,9,2,SuspiciousActivity,T1078;T1078.004,2,3,4,7,1,1,1,1,1,360606,138268,289573,153085,2212,242,Suspicious,5,,Suspicious,103678,14,1,0,1
216351,74,BenignPositive,2024-06-03 05:10:14+00:00,2024-06-03 05:10:14+00:00,1,4,1,CommandAndControl,,1,36,166,4,1,1,1,1,1,360606,138268,289573,153085,208746,242,Suspicious,5,,Unknown,0,5,0,0,0
216363,74,BenignPositive,2024-06-03 13:30:20+00:00,2024-06-13 08:10:58+00:00,2,9,2,CommandAndControl,T1078;T1078.004,2,2,2,7,1,1,1,1,1,360606,10,1,153085,453297,242,Suspicious,5,,Suspicious,14080,13,0,0,1
216404,276,FalsePositive,2024-06-04 07:54:48+00:00,2024-06-04 18:01:15+00:00,2,7,1,InitialAccess,,2,4,3,5,1,1,1,1,1,31848,138268,289573,153085,453297,0,Unknown,5,,Unknown,606,7,1,0,0
216426,276,FalsePositive,2024-06-05 01:18:43+00:00,2024-06-05 11:34:08+00:00,2,9,2,Malware,,2,36,191,6,1,1,1,1,1,360606,138268,289573,153085,9286,242,Suspicious,5,,Suspicious,615,1,2,0,0
216428,74,BenignPositive,2024-06-05 07:18:03+00:00,2024-06-05 23:59:53+00:00,2,9,2,CommandAndControl,T1078;T1078.004,2,2,2,7,1,1,1,1,1,360606,138268,289573,153085,29883,242,Suspicious,5,,Suspicious,1001,7,2,0,0
216470,11,TruePositive,2024-06-06 08:17:19+00:00,2024-06-06 12:21:10+00:00,3,9,1,CredentialAccess,T1110;T1110.003;T1110.001,1,14,12,3,1,1,1,1,1,7355,138268,289573,153085,453297,2,Unknown,5,,Unknown,243,8,3,0,1
216516,97,FalsePositive,2024-06-12 19:52:12+00:00,2024-06-13 04:26:19+00:00,3,9,1,Execution,T1204.002,2,436,461,4,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,514,19,2,0,0
216610,322,BenignPositive,2024-06-03 17:17:35+00:00,2024-06-03 17:17:35+00:00,1,5,1,CommandAndControl,,1,2,2,4,1,1,1,1,1,360606,9,0,153085,453297,242,Suspicious,5,,Suspicious,0,17,0,0,1
216637,408,BenignPositive,2024-06-06 19:16:03+00:00,2024-06-06 19:16:03+00:00,1,3,1,SuspiciousActivity,,1,5,62,3,1,1,1,1,1,360606,138268,289573,153085,393437,242,Unknown,5,,Unknown,0,19,3,0,0
216648,322,BenignPositive,2024-06-05 18:28:42+00:00,2024-06-14 20:57:56+00:00,2,8,2,CommandAndControl,,2,2,2,5,1,1,1,1,1,360606,138268,289573,134193,453297,242,Suspicious,0,,Suspicious,13109,18,2,0,1
216672,26,BenignPositive,2024-06-08 15:02:18+00:00,2024-06-08 15:02:18+00:00,1,4,1,CommandAndControl,,1,925,1563,3,1,1,1,1,1,360606,138268,289573,153085,2,242,Unknown,5,,Unknown,0,15,5,1,1
216689,868,TruePositive,2024-06-06 23:37:13+00:00,2024-06-08 17:28:58+00:00,2,8,2,SuspiciousActivity,,2,44,71,6,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,2511,23,3,0,0
216735,4405,FalsePositive,2024-05-25 17:31:17+00:00,2024-06-13 10:17:59+00:00,3,8,2,SuspiciousActivity,,3,44,71,6,1,1,1,1,1,285828,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,26926,17,5,1,1
216807,732,BenignPositive,2024-06-16 23:57:53+00:00,2024-06-16 23:57:53+00:00,1,8,1,InitialAccess,T1566,1,13,11,5,1,1,1,1,1,82455,138268,289573,153085,453297,242,Unknown,5,,NoThreatsFound,0,23,6,1,0
216814,732,BenignPositive,2024-06-17 02:19:14+00:00,2024-06-17 02:19:14+00:00,1,8,1,InitialAccess,T1566,1,13,11,5,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Malicious,0,2,0,0,0
216820,732,BenignPositive,2024-06-17 00:04:33+00:00,2024-06-17 00:04:33+00:00,1,8,1,InitialAccess,T1566,1,13,11,5,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,NoThreatsFound,0,0,0,0,0
216841,19,TruePositive,2024-06-03 03:40:10+00:00,2024-06-11 13:19:13+00:00,3,8,2,InitialAccess,,2,33,22,4,1,1,1,1,1,360606,138268,289573,153085,15204,242,Unknown,5,,Unknown,12099,3,0,0,0
216880,32,BenignPositive,2024-06-04 10:50:39+00:00,2024-06-04 10:50:39+00:00,1,8,1,SuspiciousActivity,,1,3,4,5,1,1,1,1,1,360606,138268,289573,50356,453297,242,Suspicious,5,,Suspicious,0,10,1,0,1
216959,675,FalsePositive,2024-06-03 17:28:14+00:00,2024-06-12 20:48:07+00:00,2,8,1,SuspiciousActivity,,2,4006,20683,5,1,1,1,1,1,360606,138268,289573,153085,357272,242,Unknown,5,,Unknown,13159,17,0,0,1
217008,156,FalsePositive,2024-06-05 11:11:40+00:00,2024-06-05 11:11:40+00:00,1,1,1,Impact,,1,5902,49503,1,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,11,2,0,1
217054,351,TruePositive,2024-06-05 09:28:14+00:00,2024-06-05 09:28:14+00:00,1,5,1,CommandAndControl,,1,2,2,4,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,0,9,2,0,1
217082,32,BenignPositive,2024-06-13 14:47:12+00:00,2024-06-13 15:29:08+00:00,2,8,2,CredentialAccess,T1557.001,2,1013,1758,4,1,1,1,1,1,39732,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,41,14,3,0,1
217083,61,BenignPositive,2024-06-04 06:32:49+00:00,2024-06-04 06:32:49+00:00,1,3,1,SuspiciousActivity,,1,5,31,3,1,1,1,1,1,360606,138268,289573,153085,133,242,Unknown,5,,Unknown,0,6,1,0,0
217103,351,TruePositive,2024-06-07 16:13:41+00:00,2024-06-07 16:13:41+00:00,1,5,1,CommandAndControl,,1,2,2,4,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,0,16,4,0,1
217147,351,TruePositive,2024-06-11 21:37:31+00:00,2024-06-11 21:37:31+00:00,1,5,1,CommandAndControl,,1,2,2,4,1,1,1,1,1,360606,138268,289573,153085,91618,242,Suspicious,5,,Suspicious,0,21,1,0,0
217159,61,BenignPositive,2024-06-07 09:47:17+00:00,2024-06-08 20:48:22+00:00,2,5,2,SuspiciousActivity,T1110,2,5,31,4,1,1,1,1,1,71,138268,289573,153085,453297,242,Unknown,5,,Unknown,2101,9,4,0,1
217235,61,BenignPositive,2024-06-04 20:59:13+00:00,2024-06-12 09:11:16+00:00,3,8,2,InitialAccess,,2,130,110,5,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,10812,20,1,0,0
217262,192,BenignPositive,2024-06-05 11:23:16+00:00,2024-06-12 19:06:08+00:00,2,8,2,CommandAndControl,,2,2,2,6,1,1,1,1,1,360606,3490,0,153085,453297,242,Suspicious,5,,Suspicious,10542,11,2,0,1
217268,61,FalsePositive,2024-06-05 10:41:11+00:00,2024-06-12 19:49:18+00:00,3,8,2,InitialAccess,,2,130,110,5,1,1,1,1,1,360606,138268,289573,153085,425,242,Unknown,5,,Unknown,10628,10,2,0,1
217295,192,TruePositive,2024-06-03 14:03:02+00:00,2024-06-13 13:08:15+00:00,3,8,2,SuspiciousActivity,,3,5,31,6,1,1,1,1,1,360606,138268,289573,153085,7518,242,Unknown,5,,Unknown,14345,14,0,0,1
217349,627,BenignPositive,2024-06-10 21:46:24+00:00,2024-06-10 21:46:24+00:00,1,8,1,InitialAccess,T1566,1,6,5,5,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,NoThreatsFound,0,21,0,0,0
217388,192,TruePositive,2024-06-13 13:16:00+00:00,2024-06-13 13:16:00+00:00,1,6,1,InitialAccess,,1,130,110,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,13,3,0,1
217440,142,FalsePositive,2024-06-11 11:24:52+00:00,2024-06-11 11:24:52+00:00,1,8,1,Exfiltration,,1,112,9963,2,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,11,1,0,1
217476,299,BenignPositive,2024-06-04 03:23:25+00:00,2024-06-12 13:16:48+00:00,2,4,2,InitialAccess,,2,33,22,4,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,12113,3,1,0,0
217487,1981,FalsePositive,2024-06-12 02:18:40+00:00,2024-06-12 02:18:40+00:00,1,4,1,InitialAccess,T1078;T1078.004,1,0,0,4,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,2,2,0,0
217493,277,BenignPositive,2024-06-07 04:11:24+00:00,2024-06-12 14:24:10+00:00,2,8,2,CommandAndControl,T1078;T1078.004,2,0,0,7,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,7812,4,4,0,0
217585,4473,FalsePositive,2024-06-03 12:29:28+00:00,2024-06-10 23:56:03+00:00,3,7,2,InitialAccess,T1078;T1078.004,3,4,3,4,1,1,1,1,1,214071,138268,289573,153085,453297,16,Unknown,5,,Unknown,10766,12,0,0,1
217617,207,BenignPositive,2024-06-04 04:44:11+00:00,2024-06-05 20:11:41+00:00,2,8,2,SuspiciousActivity,T1528,2,3,4,7,1,1,1,1,1,360606,138268,289573,5352,453297,242,Suspicious,5,,Suspicious,2367,4,1,0,0
217670,207,BenignPositive,2024-06-10 22:53:26+00:00,2024-06-10 22:53:26+00:00,1,5,1,CommandAndControl,,1,2,2,4,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,0,22,0,0,0
217715,397,TruePositive,2024-06-04 09:15:22+00:00,2024-06-14 15:02:53+00:00,2,8,2,CommandAndControl,,2,2,2,6,1,1,1,1,1,360606,138268,289573,153085,254240,242,Suspicious,5,,Suspicious,14747,9,1,0,1
217771,121,BenignPositive,2024-06-04 17:28:07+00:00,2024-06-07 23:31:34+00:00,2,8,2,CommandAndControl,,2,2,2,6,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,4683,17,1,0,1
217776,86,BenignPositive,2024-06-04 19:35:16+00:00,2024-06-07 20:31:37+00:00,2,8,2,CommandAndControl,,2,2,2,6,1,1,1,1,1,360606,17,0,153085,453297,242,Suspicious,5,,Suspicious,4376,19,1,0,0
217805,86,BenignPositive,2024-06-08 14:35:28+00:00,2024-06-08 14:35:28+00:00,1,5,1,CommandAndControl,,1,2,2,4,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,0,14,5,1,1
217866,121,TruePositive,2024-06-07 06:07:27+00:00,2024-06-10 13:48:26+00:00,2,8,2,CommandAndControl,,2,2,2,6,1,1,1,1,1,360606,138268,289573,153085,75,242,Suspicious,5,,Suspicious,4780,6,4,0,0
217908,121,TruePositive,2024-06-07 09:57:25+00:00,2024-06-07 09:57:25+00:00,1,3,1,SuspiciousActivity,,1,5,66,3,1,1,1,1,1,360606,138268,289573,153085,75,242,Unknown,5,,Unknown,0,9,4,0,1
217936,121,TruePositive,2024-06-07 19:27:32+00:00,2024-06-07 19:27:32+00:00,1,3,1,SuspiciousActivity,,1,5,66,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,19,4,0,0
217947,121,TruePositive,2024-06-07 19:32:30+00:00,2024-06-07 19:32:30+00:00,1,3,1,SuspiciousActivity,,1,5,66,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,19,4,0,0
217971,86,BenignPositive,2024-06-07 22:00:10+00:00,2024-06-11 06:56:04+00:00,2,8,2,CommandAndControl,,2,2,2,6,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,4855,22,4,0,0
218005,86,BenignPositive,2024-06-08 04:30:24+00:00,2024-06-11 17:41:02+00:00,2,8,2,CommandAndControl,,2,2,2,6,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,5110,4,5,1,0
218016,86,BenignPositive,2024-06-08 07:30:38+00:00,2024-06-11 16:41:51+00:00,2,8,2,CommandAndControl,,2,2,2,6,1,1,1,1,1,360606,138268,289573,2450,453297,242,Suspicious,0,,Suspicious,4871,7,5,1,0
218095,86,BenignPositive,2024-06-08 15:57:30+00:00,2024-06-12 19:00:21+00:00,2,8,2,CommandAndControl,,2,2,2,6,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,5942,15,5,1,1
218104,86,BenignPositive,2024-06-08 17:40:07+00:00,2024-06-12 18:52:53+00:00,2,8,2,CommandAndControl,,2,2,2,6,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,5832,17,5,1,1
218117,86,BenignPositive,2024-06-08 20:16:01+00:00,2024-06-12 17:29:40+00:00,2,8,2,CommandAndControl,,2,2,2,6,1,1,1,1,1,360606,138268,289573,153085,453297,242,Suspicious,5,,Suspicious,5593,20,5,1,0
218121,121,TruePositive,2024-06-08 21:12:40+00:00,2024-06-08 21:12:40+00:00,1,3,1,SuspiciousActivity,,1,5,66,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,21,5,1,0
218172,121,TruePositive,2024-06-09 03:30:33+00:00,2024-06-09 03:30:33+00:00,1,3,1,SuspiciousActivity,,1,5,66,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,3,6,1,0
218181,4899,FalsePositive,2024-06-05 23:46:06+00:00,2024-06-16 17:28:13+00:00,4,8,3,DefenseEvasion,T1566.002,3,47,30,5,1,1,1,1,1,360606,138268,289573,153085,71673,242,Suspicious,5,RDPWrap,Malicious,15462,23,2,0,0
218189,86,BenignPositive,2024-06-09 09:12:47+00:00,2024-06-14 16:16:02+00:00,2,8,2,CommandAndControl,,2,2,2,6,1,1,1,1,1,360606,138268,289573,153085,13664,242,Suspicious,5,,Suspicious,7623,9,6,1,1
218204,86,BenignPositive,2024-06-09 22:36:42+00:00,2024-06-14 07:36:30+00:00,2,8,2,CommandAndControl,,2,2,2,6,1,1,1,1,1,360606,138268,289573,29863,453297,242,Suspicious,0,,Suspicious,6299,22,6,1,0
218206,121,TruePositive,2024-06-09 23:05:47+00:00,2024-06-09 23:05:47+00:00,1,3,1,SuspiciousActivity,,1,5,66,3,1,1,1,1,1,65256,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,23,6,1,0
218217,121,TruePositive,2024-06-10 05:18:03+00:00,2024-06-10 05:18:03+00:00,1,3,1,SuspiciousActivity,,1,5,66,3,1,1,1,1,1,11282,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,5,0,0,0
218255,622,BenignPositive,2024-06-07 03:15:19+00:00,2024-06-07 03:15:19+00:00,1,1,1,SuspiciousActivity,,1,196,172,1,1,1,1,1,1,360606,138268,289573,49970,453297,242,Unknown,5,,Unknown,0,3,4,0,0
218260,121,TruePositive,2024-06-07 17:54:29+00:00,2024-06-14 03:47:46+00:00,3,8,2,InitialAccess,T1078;T1078.004,3,0,0,6,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,9233,17,4,0,1
218282,121,TruePositive,2024-06-15 04:55:13+00:00,2024-06-15 04:55:13+00:00,1,3,1,SuspiciousActivity,,1,5,1460,3,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,4,5,1,0
218293,121,TruePositive,2024-06-03 22:51:59+00:00,2024-06-16 01:11:25+00:00,2,6,2,InitialAccess,,2,5,66,4,1,1,1,1,1,360606,138268,289573,153085,10,242,Unknown,5,,Unknown,17419,22,0,0,0
218295,426,FalsePositive,2024-06-04 00:16:01+00:00,2024-06-16 01:45:02+00:00,2,6,2,InitialAccess,,2,5,77,4,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,17369,0,1,0,0
218305,1518,FalsePositive,2024-06-05 22:00:06+00:00,2024-06-15 08:45:31+00:00,2,8,1,InitialAccess,,1,19,15,4,1,1,1,1,1,360606,138268,289573,153085,37288,242,Unknown,5,,Unknown,13605,22,2,0,0
218335,948,FalsePositive,2024-06-04 13:17:22+00:00,2024-06-10 05:56:09+00:00,2,8,1,InitialAccess,T1078;T1078.004,1,0,0,4,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,8198,13,1,0,1
218343,754,TruePositive,2024-06-10 23:03:16+00:00,2024-06-11 00:37:27+00:00,2,4,1,Malware,,1,133,380,2,1,1,1,1,1,360606,34745,71739,153085,453297,242,Suspicious,5,Melissa,Malicious,94,23,0,0,0
218399,183,BenignPositive,2024-06-05 18:55:59+00:00,2024-06-05 18:55:59+00:00,1,2,1,Exfiltration,,1,935,1544,2,1,1,1,1,1,360606,138268,289573,153085,453297,242,Unknown,5,,Unknown,0,18,2,0,1
218410,183,BenignPositive,2024-06-06 00:12:14+00:00,2024-06-13 23:09:17+00:00,2,8,2,SuspiciousActivity,,2,152,462,4,1,1,1,1,1,360606,138268,289573,153085,832,242,Unknown,5,,Unknown,11457,0,3,0,0
